model,domain,dataset,left_id,top1,top2,gap,ratio,top1_right_id
potion-base-32m,chrome,upper,2888b4e6-5b47-4b57-8bf5-c73827890774::v0,0.887264,0.377716,0.509548,0.181166,2888b4e6-5b47-4b57-8bf5-c73827890774
potion-base-32m,chrome,upper,2888b4e6-5b47-4b57-8bf5-c73827890774::v1,0.9132,0.398085,0.515116,0.144206,2888b4e6-5b47-4b57-8bf5-c73827890774
potion-base-32m,chrome,upper,2888b4e6-5b47-4b57-8bf5-c73827890774::v2,0.939603,0.387534,0.55207,0.098612,2888b4e6-5b47-4b57-8bf5-c73827890774
potion-base-32m,chrome,upper,2888b4e6-5b47-4b57-8bf5-c73827890774::v3,0.933784,0.424324,0.50946,0.115024,2888b4e6-5b47-4b57-8bf5-c73827890774
potion-base-32m,chrome,upper,2888b4e6-5b47-4b57-8bf5-c73827890774::v4,0.840614,0.386276,0.454338,0.259703,2888b4e6-5b47-4b57-8bf5-c73827890774
potion-base-32m,chrome,upper,2ad9387a-65d8-4e33-ad5b-7580065a27ca::v0,0.837713,0.517494,0.320218,0.336343,2ad9387a-65d8-4e33-ad5b-7580065a27ca
potion-base-32m,chrome,upper,2ad9387a-65d8-4e33-ad5b-7580065a27ca::v1,0.81837,0.515175,0.303196,0.374629,2ad9387a-65d8-4e33-ad5b-7580065a27ca
potion-base-32m,chrome,upper,2ad9387a-65d8-4e33-ad5b-7580065a27ca::v2,0.894909,0.562307,0.332602,0.240102,2ad9387a-65d8-4e33-ad5b-7580065a27ca
potion-base-32m,chrome,upper,2ad9387a-65d8-4e33-ad5b-7580065a27ca::v3,0.902487,0.547143,0.355344,0.215329,2ad9387a-65d8-4e33-ad5b-7580065a27ca
potion-base-32m,chrome,upper,2ad9387a-65d8-4e33-ad5b-7580065a27ca::v4,0.838266,0.553936,0.28433,0.36258,2ad9387a-65d8-4e33-ad5b-7580065a27ca
potion-base-32m,chrome,upper,2ae9ba84-3a0d-4d4c-8338-3a1478dc5fe3::v0,0.891117,0.417405,0.473712,0.186893,2ae9ba84-3a0d-4d4c-8338-3a1478dc5fe3
potion-base-32m,chrome,upper,2ae9ba84-3a0d-4d4c-8338-3a1478dc5fe3::v1,0.913945,0.409978,0.503967,0.14585,2ae9ba84-3a0d-4d4c-8338-3a1478dc5fe3
potion-base-32m,chrome,upper,2ae9ba84-3a0d-4d4c-8338-3a1478dc5fe3::v2,0.917609,0.355812,0.561796,0.127899,2ae9ba84-3a0d-4d4c-8338-3a1478dc5fe3
potion-base-32m,chrome,upper,2ae9ba84-3a0d-4d4c-8338-3a1478dc5fe3::v3,0.943567,0.398429,0.545139,0.093809,2ae9ba84-3a0d-4d4c-8338-3a1478dc5fe3
potion-base-32m,chrome,upper,2ae9ba84-3a0d-4d4c-8338-3a1478dc5fe3::v4,0.767482,0.445535,0.321947,0.419356,2ae9ba84-3a0d-4d4c-8338-3a1478dc5fe3
potion-base-32m,chrome,upper,3299584d-8f11-4457-bf4c-ce98f7600250::v0,0.8072,0.433256,0.373945,0.340188,3299584d-8f11-4457-bf4c-ce98f7600250
potion-base-32m,chrome,upper,3299584d-8f11-4457-bf4c-ce98f7600250::v1,0.733326,0.430895,0.302431,0.468584,3299584d-8f11-4457-bf4c-ce98f7600250
potion-base-32m,chrome,upper,3299584d-8f11-4457-bf4c-ce98f7600250::v2,0.801065,0.464766,0.336299,0.371678,3299584d-8f11-4457-bf4c-ce98f7600250
potion-base-32m,chrome,upper,3299584d-8f11-4457-bf4c-ce98f7600250::v3,0.873237,0.40642,0.466816,0.213558,3299584d-8f11-4457-bf4c-ce98f7600250
potion-base-32m,chrome,upper,3299584d-8f11-4457-bf4c-ce98f7600250::v4,0.74329,0.384617,0.358673,0.417155,3299584d-8f11-4457-bf4c-ce98f7600250
potion-base-32m,chrome,upper,35253b65-1c19-4304-8aa4-6884b8218fc0::v0,0.822336,0.561105,0.261231,0.404798,35253b65-1c19-4304-8aa4-6884b8218fc0
potion-base-32m,chrome,upper,35253b65-1c19-4304-8aa4-6884b8218fc0::v1,0.75678,0.570068,0.186713,0.565716,35253b65-1c19-4304-8aa4-6884b8218fc0
potion-base-32m,chrome,upper,35253b65-1c19-4304-8aa4-6884b8218fc0::v2,0.788846,0.569866,0.21898,0.490903,35253b65-1c19-4304-8aa4-6884b8218fc0
potion-base-32m,chrome,upper,35253b65-1c19-4304-8aa4-6884b8218fc0::v3,0.82452,0.568265,0.256255,0.406453,35253b65-1c19-4304-8aa4-6884b8218fc0
potion-base-32m,chrome,upper,35253b65-1c19-4304-8aa4-6884b8218fc0::v4,0.824995,0.609844,0.21515,0.448553,35253b65-1c19-4304-8aa4-6884b8218fc0
potion-base-32m,chrome,upper,368d9ba4-203c-40c1-9fa3-da2f1430ce63::v0,0.936388,0.372551,0.563837,0.101382,368d9ba4-203c-40c1-9fa3-da2f1430ce63
potion-base-32m,chrome,upper,368d9ba4-203c-40c1-9fa3-da2f1430ce63::v1,0.940216,0.335098,0.605118,0.089914,368d9ba4-203c-40c1-9fa3-da2f1430ce63
potion-base-32m,chrome,upper,368d9ba4-203c-40c1-9fa3-da2f1430ce63::v2,0.958866,0.32848,0.630386,0.061255,368d9ba4-203c-40c1-9fa3-da2f1430ce63
potion-base-32m,chrome,upper,368d9ba4-203c-40c1-9fa3-da2f1430ce63::v3,0.942779,0.300077,0.642702,0.081754,368d9ba4-203c-40c1-9fa3-da2f1430ce63
potion-base-32m,chrome,upper,368d9ba4-203c-40c1-9fa3-da2f1430ce63::v4,0.922284,0.347467,0.574817,0.119099,368d9ba4-203c-40c1-9fa3-da2f1430ce63
potion-base-32m,chrome,upper,3720f614-37fd-4d04-8a6b-76f54f8c222d::v0,0.814395,0.516756,0.297639,0.384081,3720f614-37fd-4d04-8a6b-76f54f8c222d
potion-base-32m,chrome,upper,3720f614-37fd-4d04-8a6b-76f54f8c222d::v1,0.869169,0.560693,0.308476,0.297813,3720f614-37fd-4d04-8a6b-76f54f8c222d
potion-base-32m,chrome,upper,3720f614-37fd-4d04-8a6b-76f54f8c222d::v2,0.854171,0.531964,0.322207,0.311576,3720f614-37fd-4d04-8a6b-76f54f8c222d
potion-base-32m,chrome,upper,3720f614-37fd-4d04-8a6b-76f54f8c222d::v3,0.884157,0.545498,0.338659,0.254878,3720f614-37fd-4d04-8a6b-76f54f8c222d
potion-base-32m,chrome,upper,3720f614-37fd-4d04-8a6b-76f54f8c222d::v4,0.866763,0.443022,0.423741,0.239214,3720f614-37fd-4d04-8a6b-76f54f8c222d
potion-base-32m,chrome,upper,44ee5668-ecd5-4366-a6ce-c1c9b8d4e938::v0,0.742939,0.453216,0.289723,0.470132,44ee5668-ecd5-4366-a6ce-c1c9b8d4e938
potion-base-32m,chrome,upper,44ee5668-ecd5-4366-a6ce-c1c9b8d4e938::v1,0.757052,0.522506,0.234546,0.508799,44ee5668-ecd5-4366-a6ce-c1c9b8d4e938
potion-base-32m,chrome,upper,44ee5668-ecd5-4366-a6ce-c1c9b8d4e938::v2,0.762126,0.526142,0.235983,0.501995,44ee5668-ecd5-4366-a6ce-c1c9b8d4e938
potion-base-32m,chrome,upper,44ee5668-ecd5-4366-a6ce-c1c9b8d4e938::v3,0.810434,0.52821,0.282224,0.401802,44ee5668-ecd5-4366-a6ce-c1c9b8d4e938
potion-base-32m,chrome,upper,44ee5668-ecd5-4366-a6ce-c1c9b8d4e938::v4,0.851868,0.461352,0.390516,0.275007,44ee5668-ecd5-4366-a6ce-c1c9b8d4e938
potion-base-32m,chrome,upper,47543840-672a-467d-80df-8f7c3b9788c9::v0,0.876718,0.381365,0.495353,0.19928,47543840-672a-467d-80df-8f7c3b9788c9
potion-base-32m,chrome,upper,47543840-672a-467d-80df-8f7c3b9788c9::v1,0.864401,0.383649,0.480752,0.220002,47543840-672a-467d-80df-8f7c3b9788c9
potion-base-32m,chrome,upper,47543840-672a-467d-80df-8f7c3b9788c9::v2,0.871634,0.435535,0.436099,0.227412,47543840-672a-467d-80df-8f7c3b9788c9
potion-base-32m,chrome,upper,47543840-672a-467d-80df-8f7c3b9788c9::v3,0.867901,0.421535,0.446366,0.228361,47543840-672a-467d-80df-8f7c3b9788c9
potion-base-32m,chrome,upper,47543840-672a-467d-80df-8f7c3b9788c9::v4,0.871546,0.410234,0.461311,0.217805,47543840-672a-467d-80df-8f7c3b9788c9
potion-base-32m,chrome,upper,480bcfea-d68f-4aaa-a0a9-2589ef319381::v0,0.855903,0.436753,0.41915,0.255832,480bcfea-d68f-4aaa-a0a9-2589ef319381
potion-base-32m,chrome,upper,480bcfea-d68f-4aaa-a0a9-2589ef319381::v1,0.81433,0.429964,0.384365,0.325717,480bcfea-d68f-4aaa-a0a9-2589ef319381
potion-base-32m,chrome,upper,480bcfea-d68f-4aaa-a0a9-2589ef319381::v2,0.766921,0.418041,0.34888,0.400507,480bcfea-d68f-4aaa-a0a9-2589ef319381
potion-base-32m,chrome,upper,480bcfea-d68f-4aaa-a0a9-2589ef319381::v3,0.879779,0.430133,0.449646,0.210963,480bcfea-d68f-4aaa-a0a9-2589ef319381
potion-base-32m,chrome,upper,480bcfea-d68f-4aaa-a0a9-2589ef319381::v4,0.803166,0.42525,0.377916,0.342468,480bcfea-d68f-4aaa-a0a9-2589ef319381
potion-base-32m,chrome,upper,59155008-fe71-45ec-8a8f-dc35497b6aa8::v0,0.966133,0.35479,0.611343,0.05249,59155008-fe71-45ec-8a8f-dc35497b6aa8
potion-base-32m,chrome,upper,59155008-fe71-45ec-8a8f-dc35497b6aa8::v1,0.750239,0.269174,0.481065,0.341752,59155008-fe71-45ec-8a8f-dc35497b6aa8
potion-base-32m,chrome,upper,59155008-fe71-45ec-8a8f-dc35497b6aa8::v2,0.851207,0.302998,0.548208,0.213476,59155008-fe71-45ec-8a8f-dc35497b6aa8
potion-base-32m,chrome,upper,59155008-fe71-45ec-8a8f-dc35497b6aa8::v3,0.997967,0.379605,0.618362,0.003277,59155008-fe71-45ec-8a8f-dc35497b6aa8
potion-base-32m,chrome,upper,59155008-fe71-45ec-8a8f-dc35497b6aa8::v4,0.795771,0.286312,0.509459,0.28616,59155008-fe71-45ec-8a8f-dc35497b6aa8
potion-base-32m,chrome,upper,6766f2b8-8a72-417f-a9e5-56fcaa735837::v0,0.960997,0.531504,0.429492,0.083252,6766f2b8-8a72-417f-a9e5-56fcaa735837
potion-base-32m,chrome,upper,6766f2b8-8a72-417f-a9e5-56fcaa735837::v1,0.927441,0.560388,0.367053,0.165053,6766f2b8-8a72-417f-a9e5-56fcaa735837
potion-base-32m,chrome,upper,6766f2b8-8a72-417f-a9e5-56fcaa735837::v2,0.94185,0.520654,0.421195,0.121312,6766f2b8-8a72-417f-a9e5-56fcaa735837
potion-base-32m,chrome,upper,6766f2b8-8a72-417f-a9e5-56fcaa735837::v3,0.911988,0.530997,0.380991,0.187658,6766f2b8-8a72-417f-a9e5-56fcaa735837
potion-base-32m,chrome,upper,6766f2b8-8a72-417f-a9e5-56fcaa735837::v4,0.856133,0.514354,0.341779,0.296238,6766f2b8-8a72-417f-a9e5-56fcaa735837
potion-base-32m,chrome,upper,6c4c23a1-42a4-43cc-9db1-2f86ff3738cc::v0,0.772822,0.455622,0.3172,0.417316,6c4c23a1-42a4-43cc-9db1-2f86ff3738cc
potion-base-32m,chrome,upper,6c4c23a1-42a4-43cc-9db1-2f86ff3738cc::v1,0.800828,0.485889,0.314939,0.38741,6c4c23a1-42a4-43cc-9db1-2f86ff3738cc
potion-base-32m,chrome,upper,6c4c23a1-42a4-43cc-9db1-2f86ff3738cc::v2,0.823771,0.431817,0.391954,0.310162,6c4c23a1-42a4-43cc-9db1-2f86ff3738cc
potion-base-32m,chrome,upper,6c4c23a1-42a4-43cc-9db1-2f86ff3738cc::v3,0.877935,0.449557,0.428379,0.221757,6c4c23a1-42a4-43cc-9db1-2f86ff3738cc
potion-base-32m,chrome,upper,6c4c23a1-42a4-43cc-9db1-2f86ff3738cc::v4,0.85098,0.402468,0.448512,0.249392,6c4c23a1-42a4-43cc-9db1-2f86ff3738cc
potion-base-32m,chrome,upper,7a5a7856-f1b6-42a4-ade9-1ca81ca0f263::v0,0.821249,0.562357,0.258892,0.40844,7a5a7856-f1b6-42a4-ade9-1ca81ca0f263
potion-base-32m,chrome,upper,7a5a7856-f1b6-42a4-ade9-1ca81ca0f263::v1,0.731819,0.548676,0.183143,0.59421,7a5a7856-f1b6-42a4-ade9-1ca81ca0f263
potion-base-32m,chrome,upper,7a5a7856-f1b6-42a4-ade9-1ca81ca0f263::v2,0.785195,0.575657,0.209538,0.506206,7a5a7856-f1b6-42a4-ade9-1ca81ca0f263
potion-base-32m,chrome,upper,7a5a7856-f1b6-42a4-ade9-1ca81ca0f263::v3,0.746804,0.591005,0.155799,0.619069,7a5a7856-f1b6-42a4-ade9-1ca81ca0f263
potion-base-32m,chrome,upper,7a5a7856-f1b6-42a4-ade9-1ca81ca0f263::v4,0.651726,0.525619,0.126107,0.734165,7a5a7856-f1b6-42a4-ade9-1ca81ca0f263
potion-base-32m,chrome,upper,7b6c7e24-c58a-49fc-a5bb-d57b80e5b4c3::v0,0.589856,0.477811,0.112045,0.785432,7b6c7e24-c58a-49fc-a5bb-d57b80e5b4c3
potion-base-32m,chrome,upper,7b6c7e24-c58a-49fc-a5bb-d57b80e5b4c3::v1,0.724056,0.531277,0.192778,0.588716,7b6c7e24-c58a-49fc-a5bb-d57b80e5b4c3
potion-base-32m,chrome,upper,7b6c7e24-c58a-49fc-a5bb-d57b80e5b4c3::v2,0.66586,0.560391,0.105468,0.760086,7b6c7e24-c58a-49fc-a5bb-d57b80e5b4c3
potion-base-32m,chrome,upper,7b6c7e24-c58a-49fc-a5bb-d57b80e5b4c3::v3,0.729597,0.539038,0.190559,0.586606,7b6c7e24-c58a-49fc-a5bb-d57b80e5b4c3
potion-base-32m,chrome,upper,7b6c7e24-c58a-49fc-a5bb-d57b80e5b4c3::v4,0.662834,0.406982,0.255851,0.56856,7b6c7e24-c58a-49fc-a5bb-d57b80e5b4c3
potion-base-32m,chrome,upper,7f52cab9-535c-4835-ac8c-391ee64dc930::v0,0.933423,0.503561,0.429862,0.13411,7f52cab9-535c-4835-ac8c-391ee64dc930
potion-base-32m,chrome,upper,7f52cab9-535c-4835-ac8c-391ee64dc930::v1,0.884699,0.478328,0.40637,0.221023,7f52cab9-535c-4835-ac8c-391ee64dc930
potion-base-32m,chrome,upper,7f52cab9-535c-4835-ac8c-391ee64dc930::v2,0.884419,0.495475,0.388944,0.229088,7f52cab9-535c-4835-ac8c-391ee64dc930
potion-base-32m,chrome,upper,7f52cab9-535c-4835-ac8c-391ee64dc930::v3,0.915106,0.469138,0.445968,0.159918,7f52cab9-535c-4835-ac8c-391ee64dc930
potion-base-32m,chrome,upper,7f52cab9-535c-4835-ac8c-391ee64dc930::v4,0.882866,0.430429,0.452436,0.205654,7f52cab9-535c-4835-ac8c-391ee64dc930
potion-base-32m,chrome,upper,82279c77-8fc6-46f6-9622-3ba96f61b477::v0,0.832989,0.372435,0.460554,0.266126,82279c77-8fc6-46f6-9622-3ba96f61b477
potion-base-32m,chrome,upper,82279c77-8fc6-46f6-9622-3ba96f61b477::v1,0.880577,0.259072,0.621505,0.161181,82279c77-8fc6-46f6-9622-3ba96f61b477
potion-base-32m,chrome,upper,82279c77-8fc6-46f6-9622-3ba96f61b477::v2,0.918016,0.307023,0.610993,0.118307,82279c77-8fc6-46f6-9622-3ba96f61b477
potion-base-32m,chrome,upper,82279c77-8fc6-46f6-9622-3ba96f61b477::v3,0.953784,0.312893,0.640891,0.067262,82279c77-8fc6-46f6-9622-3ba96f61b477
potion-base-32m,chrome,upper,82279c77-8fc6-46f6-9622-3ba96f61b477::v4,0.882,0.314677,0.567323,0.172181,82279c77-8fc6-46f6-9622-3ba96f61b477
potion-base-32m,chrome,upper,82bc8d6a-36eb-4d2d-8801-ef714fb1e55a::v0,0.879436,0.524676,0.35476,0.253647,82bc8d6a-36eb-4d2d-8801-ef714fb1e55a
potion-base-32m,chrome,upper,82bc8d6a-36eb-4d2d-8801-ef714fb1e55a::v1,0.908986,0.47966,0.429325,0.174913,82bc8d6a-36eb-4d2d-8801-ef714fb1e55a
potion-base-32m,chrome,upper,82bc8d6a-36eb-4d2d-8801-ef714fb1e55a::v2,0.899222,0.481761,0.41746,0.194463,82bc8d6a-36eb-4d2d-8801-ef714fb1e55a
potion-base-32m,chrome,upper,82bc8d6a-36eb-4d2d-8801-ef714fb1e55a::v3,0.859759,0.491488,0.368271,0.275786,82bc8d6a-36eb-4d2d-8801-ef714fb1e55a
potion-base-32m,chrome,upper,82bc8d6a-36eb-4d2d-8801-ef714fb1e55a::v4,0.866664,0.510588,0.356075,0.272442,82bc8d6a-36eb-4d2d-8801-ef714fb1e55a
potion-base-32m,chrome,upper,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9::v0,0.796311,0.442625,0.353686,0.365444,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9
potion-base-32m,chrome,upper,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9::v1,0.721758,0.486879,0.234879,0.542254,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9
potion-base-32m,chrome,upper,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9::v2,0.713176,0.460484,0.252692,0.531633,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9
potion-base-32m,chrome,upper,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9::v3,0.715675,0.422214,0.293461,0.492095,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9
potion-base-32m,chrome,upper,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9::v4,0.814045,0.463575,0.35047,0.346656,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9
potion-base-32m,chrome,upper,9656a811-9b5b-4ddf-99c7-5117bcef0626::v0,0.911275,0.372407,0.538868,0.141374,9656a811-9b5b-4ddf-99c7-5117bcef0626
potion-base-32m,chrome,upper,9656a811-9b5b-4ddf-99c7-5117bcef0626::v1,0.859738,0.346465,0.513272,0.214621,9656a811-9b5b-4ddf-99c7-5117bcef0626
potion-base-32m,chrome,upper,9656a811-9b5b-4ddf-99c7-5117bcef0626::v2,0.782097,0.475768,0.30633,0.41566,9656a811-9b5b-4ddf-99c7-5117bcef0626
potion-base-32m,chrome,upper,9656a811-9b5b-4ddf-99c7-5117bcef0626::v3,0.825954,0.356846,0.469108,0.270614,9656a811-9b5b-4ddf-99c7-5117bcef0626
potion-base-32m,chrome,upper,9656a811-9b5b-4ddf-99c7-5117bcef0626::v4,0.737744,0.414672,0.323072,0.448049,9656a811-9b5b-4ddf-99c7-5117bcef0626
potion-base-32m,chrome,upper,99146c54-4f37-4ab8-9327-5f3291665e1e::v0,0.821668,0.531445,0.290223,0.3806,99146c54-4f37-4ab8-9327-5f3291665e1e
potion-base-32m,chrome,upper,99146c54-4f37-4ab8-9327-5f3291665e1e::v1,0.769084,0.520929,0.248155,0.482008,99146c54-4f37-4ab8-9327-5f3291665e1e
potion-base-32m,chrome,upper,99146c54-4f37-4ab8-9327-5f3291665e1e::v2,0.836517,0.509685,0.326832,0.333424,99146c54-4f37-4ab8-9327-5f3291665e1e
potion-base-32m,chrome,upper,99146c54-4f37-4ab8-9327-5f3291665e1e::v3,0.908228,0.553317,0.35491,0.205453,99146c54-4f37-4ab8-9327-5f3291665e1e
potion-base-32m,chrome,upper,99146c54-4f37-4ab8-9327-5f3291665e1e::v4,0.72332,0.525955,0.197365,0.583659,99146c54-4f37-4ab8-9327-5f3291665e1e
potion-base-32m,chrome,upper,9f3f70fc-5afc-4958-a7b7-3bb4fcb01805::v0,0.768458,0.404432,0.364026,0.388775,9f3f70fc-5afc-4958-a7b7-3bb4fcb01805
potion-base-32m,chrome,upper,9f3f70fc-5afc-4958-a7b7-3bb4fcb01805::v1,0.850998,0.380279,0.470719,0.240434,9f3f70fc-5afc-4958-a7b7-3bb4fcb01805
potion-base-32m,chrome,upper,9f3f70fc-5afc-4958-a7b7-3bb4fcb01805::v2,0.827742,0.395651,0.432091,0.285031,9f3f70fc-5afc-4958-a7b7-3bb4fcb01805
potion-base-32m,chrome,upper,9f3f70fc-5afc-4958-a7b7-3bb4fcb01805::v3,0.942956,0.460291,0.482665,0.105694,9f3f70fc-5afc-4958-a7b7-3bb4fcb01805
potion-base-32m,chrome,upper,9f3f70fc-5afc-4958-a7b7-3bb4fcb01805::v4,0.789937,0.428677,0.36126,0.367678,9f3f70fc-5afc-4958-a7b7-3bb4fcb01805
potion-base-32m,chrome,upper,9f935cce-0a9f-435f-8007-817732bfc0a5::v0,0.838771,0.250617,0.588154,0.215149,9f935cce-0a9f-435f-8007-817732bfc0a5
potion-base-32m,chrome,upper,9f935cce-0a9f-435f-8007-817732bfc0a5::v1,0.740871,0.365434,0.375437,0.408356,9f935cce-0a9f-435f-8007-817732bfc0a5
potion-base-32m,chrome,upper,9f935cce-0a9f-435f-8007-817732bfc0a5::v2,0.845007,0.242331,0.602676,0.204565,9f935cce-0a9f-435f-8007-817732bfc0a5
potion-base-32m,chrome,upper,9f935cce-0a9f-435f-8007-817732bfc0a5::v3,0.860411,0.382863,0.477548,0.226188,9f935cce-0a9f-435f-8007-817732bfc0a5
potion-base-32m,chrome,upper,9f935cce-0a9f-435f-8007-817732bfc0a5::v4,0.991711,0.481585,0.510126,0.015989,9f935cce-0a9f-435f-8007-817732bfc0a5
potion-base-32m,chrome,upper,a728a36e-8bf1-4bb6-9a03-ef039a5233f0::v0,0.963272,0.305809,0.657462,0.052908,a728a36e-8bf1-4bb6-9a03-ef039a5233f0
potion-base-32m,chrome,upper,a728a36e-8bf1-4bb6-9a03-ef039a5233f0::v1,0.899722,0.249916,0.649806,0.13369,a728a36e-8bf1-4bb6-9a03-ef039a5233f0
potion-base-32m,chrome,upper,a728a36e-8bf1-4bb6-9a03-ef039a5233f0::v2,0.9501,0.258047,0.692053,0.067255,a728a36e-8bf1-4bb6-9a03-ef039a5233f0
potion-base-32m,chrome,upper,a728a36e-8bf1-4bb6-9a03-ef039a5233f0::v3,0.937702,0.286263,0.651439,0.087285,a728a36e-8bf1-4bb6-9a03-ef039a5233f0
potion-base-32m,chrome,upper,a728a36e-8bf1-4bb6-9a03-ef039a5233f0::v4,0.912836,0.275106,0.63773,0.120244,a728a36e-8bf1-4bb6-9a03-ef039a5233f0
potion-base-32m,chrome,upper,a96b564e-dbe9-42c3-9ccf-b4498073438a::v0,0.945668,0.25745,0.688218,0.07317,a96b564e-dbe9-42c3-9ccf-b4498073438a
potion-base-32m,chrome,upper,a96b564e-dbe9-42c3-9ccf-b4498073438a::v1,0.933666,0.264985,0.668681,0.090249,a96b564e-dbe9-42c3-9ccf-b4498073438a
potion-base-32m,chrome,upper,a96b564e-dbe9-42c3-9ccf-b4498073438a::v2,0.851769,0.24581,0.605959,0.196544,a96b564e-dbe9-42c3-9ccf-b4498073438a
potion-base-32m,chrome,upper,a96b564e-dbe9-42c3-9ccf-b4498073438a::v3,0.894923,0.200476,0.694448,0.131424,a96b564e-dbe9-42c3-9ccf-b4498073438a
potion-base-32m,chrome,upper,a96b564e-dbe9-42c3-9ccf-b4498073438a::v4,0.901207,0.28788,0.613327,0.138731,a96b564e-dbe9-42c3-9ccf-b4498073438a
potion-base-32m,chrome,upper,ae78f875-5b98-4907-bbb5-9c737fc68c03::v0,0.704181,0.464107,0.240073,0.552012,ae78f875-5b98-4907-bbb5-9c737fc68c03
potion-base-32m,chrome,upper,ae78f875-5b98-4907-bbb5-9c737fc68c03::v1,0.609272,0.427147,0.182125,0.682074,ae78f875-5b98-4907-bbb5-9c737fc68c03
potion-base-32m,chrome,upper,ae78f875-5b98-4907-bbb5-9c737fc68c03::v2,0.586593,0.454814,0.131779,0.758286,ae78f875-5b98-4907-bbb5-9c737fc68c03
potion-base-32m,chrome,upper,ae78f875-5b98-4907-bbb5-9c737fc68c03::v3,0.766429,0.483606,0.282823,0.452311,ae78f875-5b98-4907-bbb5-9c737fc68c03
potion-base-32m,chrome,upper,ae78f875-5b98-4907-bbb5-9c737fc68c03::v4,0.668518,0.502548,0.16597,0.66636,ae78f875-5b98-4907-bbb5-9c737fc68c03
potion-base-32m,chrome,upper,af630914-714e-4a24-a7bb-f9af687d3b91::v0,0.759936,0.446681,0.313254,0.433863,af630914-714e-4a24-a7bb-f9af687d3b91
potion-base-32m,chrome,upper,af630914-714e-4a24-a7bb-f9af687d3b91::v1,0.700011,0.453943,0.246068,0.549373,af630914-714e-4a24-a7bb-f9af687d3b91
potion-base-32m,chrome,upper,af630914-714e-4a24-a7bb-f9af687d3b91::v2,0.747038,0.40752,0.339518,0.426955,af630914-714e-4a24-a7bb-f9af687d3b91
potion-base-32m,chrome,upper,af630914-714e-4a24-a7bb-f9af687d3b91::v3,0.828767,0.42073,0.408037,0.295602,af630914-714e-4a24-a7bb-f9af687d3b91
potion-base-32m,chrome,upper,af630914-714e-4a24-a7bb-f9af687d3b91::v4,0.760491,0.40579,0.354702,0.40307,af630914-714e-4a24-a7bb-f9af687d3b91
potion-base-32m,chrome,upper,b070486d-e161-459b-aa2b-ef442d973b92::v0,0.901587,0.202195,0.699391,0.123355,b070486d-e161-459b-aa2b-ef442d973b92
potion-base-32m,chrome,upper,b070486d-e161-459b-aa2b-ef442d973b92::v1,0.882481,0.187562,0.694919,0.14465,b070486d-e161-459b-aa2b-ef442d973b92
potion-base-32m,chrome,upper,b070486d-e161-459b-aa2b-ef442d973b92::v2,0.855396,0.193239,0.662156,0.179241,b070486d-e161-459b-aa2b-ef442d973b92
potion-base-32m,chrome,upper,b070486d-e161-459b-aa2b-ef442d973b92::v3,0.829209,0.228722,0.600487,0.221439,b070486d-e161-459b-aa2b-ef442d973b92
potion-base-32m,chrome,upper,b070486d-e161-459b-aa2b-ef442d973b92::v4,0.906097,0.207439,0.698658,0.118481,b070486d-e161-459b-aa2b-ef442d973b92
potion-base-32m,chrome,upper,b4f95342-463e-4179-8c3f-193cd7241fb2::v0,0.929364,0.393698,0.535665,0.116504,b4f95342-463e-4179-8c3f-193cd7241fb2
potion-base-32m,chrome,upper,b4f95342-463e-4179-8c3f-193cd7241fb2::v1,0.871003,0.365625,0.505378,0.203345,b4f95342-463e-4179-8c3f-193cd7241fb2
potion-base-32m,chrome,upper,b4f95342-463e-4179-8c3f-193cd7241fb2::v2,0.887676,0.369542,0.518135,0.178162,b4f95342-463e-4179-8c3f-193cd7241fb2
potion-base-32m,chrome,upper,b4f95342-463e-4179-8c3f-193cd7241fb2::v3,0.819568,0.36303,0.456538,0.283266,b4f95342-463e-4179-8c3f-193cd7241fb2
potion-base-32m,chrome,upper,b4f95342-463e-4179-8c3f-193cd7241fb2::v4,0.890427,0.327336,0.563092,0.162894,b4f95342-463e-4179-8c3f-193cd7241fb2
potion-base-32m,chrome,upper,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8::v0,0.929293,0.543162,0.386131,0.154776,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8
potion-base-32m,chrome,upper,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8::v1,0.876343,0.517592,0.358751,0.256333,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8
potion-base-32m,chrome,upper,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8::v2,0.886121,0.488566,0.397554,0.222667,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8
potion-base-32m,chrome,upper,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8::v3,0.865369,0.504417,0.360953,0.271661,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8
